"year","doy","hour","zenith_angle","cosine_zenith_angle","direct_transmittance","diffuse_transmittance","total_transmittance","solar","solar_source","temp","doy_dbl"
2001,2,21,121.846455298896,-0.527644713440904,0,1,0,0,1,-10.9611755955101,2.875
2001,2,22,133.298314790433,-0.68579694704686,0,1,0,0,1,-11.7231001143607,2.91666666666667
2001,2,23,144.515422254303,-0.814271796163335,0,1,0,0,1,-12.5177852933966,2.95833333333333
2001,3,0,154.731128347181,-0.904314596393977,0,1,0,0,1,-13.3159134651565,3
2001,3,1,161.766197727505,-0.949787620809449,0,1,0,0,1,-14.0880399426771,3.04166666666667
2001,3,2,161.367665947371,-0.947588258980634,0,1,0,0,1,-14.8056792981397,3.08333333333333
2001,3,3,153.87825064412,-0.897860511092257,0,1,0,0,1,-15.4423562523578,3.125
2001,3,4,143.512381348273,-0.803985380251803,0,1,0,0,1,-15.9745824055013,3.16666666666667
2001,3,5,132.24876125068,-0.672350803573419,0,1,0,0,1,-16.3827227753365,3.20833333333333
2001,3,6,120.79158987079,-0.511916777402915,0,1,0,0,1,-16.6517201744938,3.25
2001,3,7,109.487748138882,-0.333605281562423,0,1,0,0,1,-16.7716507029128,3.29166666666667
2001,3,8,98.6012283795441,-0.149556541621896,0,1,0,0,1,-16.5229626499338,3.33333333333333
2001,3,9,88.0794691718291,0.0335133097976055,2.52831847849123e-06,0.0100539675195855,0.0100540522519059,17.8258339523862,1,-15.3680161188623,3.375
2001,3,10,79.1898960911003,0.187554534567905,0.0999691922012257,0.0506414577760425,0.0693911330904729,123.030474205484,1,-13.4641547752029,3.41666666666667
2001,3,11,71.601666253585,0.315621441970351,0.25449637052042,0.0705890791591426,0.150913590599018,267.569785771356,1,-11.1258063372362,3.45833333333333
2001,3,12,66.063540959311,0.405723272211966,0.344878464134675,0.0797394159683426,0.2196646349525,389.465382690099,1,-8.7391552119009,3.5
2001,3,13,63.1666899455071,0.451396387192651,0.384101382948854,0.0834043231841512,0.256786299762965,455.282091850531,1,-6.69836312225016,3.54166666666667
2001,3,14,63.2902657592799,0.449470771061229,0.382530052339049,0.0832604080446913,0.255196485623616,452.463351490611,1,-5.34047226012786,3.58333333333333
2001,3,15,66.4168501818561,0.400079521076108,0.339738001975591,0.079247191186308,0.215169408308057,381.495346158112,1,-4.88895853284839,3.625
2001,3,16,72.1423000790358,0.306653995121182,0.244513031165143,0.0695019291765603,0.144482827042541,256.168042427215,1,-4.93281724209652,3.66666666666667
